temp,filtered temp,hum,filtered hum,,1-500,,,
26.2,26.3,38,38.79,,SD T (2500:3000),SD FILTERED ,SD H,SD FILTERED H
26.2,26.3,38,38.79,,0.146100613,0.058840703,0.495730272,0.055234915
26.2,26.3,38,38.79,,,,,
26.2,26.3,38,38.79,,,,,
26.2,26.3,38,38.79,,,,,
26.2,26.3,38,38.79,,,,,
26.2,26.3,38,38.79,,,,,
26.2,26.3,38,38.79,,,,,
26.2,26.3,38,38.78,,,,,
26.2,26.3,38,38.78,,,,,
26.2,26.3,38,38.78,,,,,
26.2,26.3,38,38.78,,,,,
26.2,26.3,38,38.78,,,,,
26.2,26.3,38,38.78,,,,,
26.2,26.3,38,38.78,,,,,
26.2,26.3,38,38.78,,,,,
26.2,26.3,38,38.78,,,,,
26.2,26.3,38,38.77,,,,,
26.2,26.3,38,38.77,,,,,
26.2,26.3,38,38.77,,,,,
26.2,26.3,38,38.77,,,,,
26.2,26.3,38,38.77,,,,,
26.2,26.3,38,38.77,,,,,
26.2,26.3,38,38.77,,,,,
26.2,26.3,38,38.77,,,,,
26.2,26.3,38,38.77,,,,,
26.2,26.3,38,38.76,,,,,
26.2,26.3,38,38.76,,,,,
26.2,26.3,38,38.76,,,,,
26.2,26.3,38,38.76,,,,,
26.2,26.3,38,38.76,,,,,
26.2,26.3,38,38.76,,,,,
26.2,26.3,38,38.76,,,,,
26.2,26.3,38,38.76,,,,,
26.2,26.3,38,38.76,,,,,
26.2,26.3,38,38.75,,,,,
26.2,26.3,38,38.75,,,,,
26.2,26.3,38,38.75,,,,,
26.2,26.3,38,38.75,,,,,
26.2,26.3,38,38.75,,,,,
26.2,26.3,38,38.75,,,,,
26.2,26.3,38,38.75,,,,,
26.2,26.3,38,38.75,,,,,
26.2,26.3,38,38.75,,,,,
26.2,26.3,38,38.74,,,,,
26.2,26.3,38,38.74,,,,,
26.2,26.3,38,38.74,,,,,
26.2,26.3,38,38.74,,,,,
26.2,26.3,38,38.74,,,,,
26.2,26.3,38,38.74,,,,,
26.2,26.29,38,38.74,,,,,
26.2,26.29,38,38.74,,,,,
26.2,26.29,38,38.74,,,,,
26.2,26.29,38,38.73,,,,,
26.2,26.29,38,38.73,,,,,
26.2,26.29,38,38.73,,,,,
26.2,26.29,38,38.73,,,,,
26.2,26.29,38,38.73,,,,,
26.2,26.29,38,38.73,,,,,
26.2,26.29,38,38.73,,,,,
26.2,26.29,38,38.73,,,,,
26.2,26.29,38,38.73,,,,,
26.2,26.29,38,38.72,,,,,
26.2,26.29,38,38.72,,,,,
26.2,26.29,38,38.72,,,,,
26.2,26.29,38,38.72,,,,,
26.2,26.29,38,38.72,,,,,
26.2,26.29,38,38.72,,,,,
26.2,26.29,38,38.72,,,,,
26.2,26.29,38,38.72,,,,,
26.2,26.29,38,38.72,,,,,
26.2,26.29,38,38.71,,,,,
26.2,26.29,38,38.71,,,,,
26.2,26.29,38,38.71,,,,,
26.2,26.29,38,38.71,,,,,
26.2,26.29,38,38.71,,,,,
26.2,26.29,38,38.71,,,,,
26.2,26.29,38,38.71,,,,,
26.2,26.29,38,38.71,,,,,
26.2,26.29,38,38.7,,,,,
26.2,26.29,38,38.7,,,,,
26.2,26.29,38,38.7,,,,,
26.2,26.29,38,38.7,,,,,
26.2,26.29,38,38.7,,,,,
26.2,26.29,38,38.7,,,,,
26.2,26.29,38,38.7,,,,,
26.2,26.29,38,38.7,,,,,
26.2,26.29,38,38.7,,,,,
26.2,26.29,38,38.69,,,,,
26.2,26.29,38,38.69,,,,,
26.2,26.29,38,38.69,,,,,
26.2,26.29,38,38.69,,,,,
26.2,26.29,38,38.69,,,,,
26.2,26.29,38,38.69,,,,,
26.2,26.29,38,38.69,,,,,
26.2,26.29,38,38.69,,,,,
26.2,26.29,38,38.69,,,,,
26.2,26.29,38,38.68,,,,,
26.2,26.29,38,38.68,,,,,
26.2,26.29,38,38.68,,,,,
26.2,26.29,38,38.68,,,,,
26.2,26.29,38,38.68,,,,,
26.2,26.29,38,38.68,,,,,
26.2,26.29,38,38.68,,,,,
26.2,26.29,38,38.68,,,,,
26.2,26.29,38,38.68,,,,,
26.2,26.29,38,38.67,,,,,
26.2,26.29,38,38.67,,,,,
26.2,26.29,38,38.67,,,,,
26.2,26.29,38,38.67,,,,,
26.2,26.29,38,38.67,,,,,
26.2,26.29,38,38.67,,,,,
26.2,26.29,38,38.67,,,,,
26.2,26.29,38,38.67,,,,,
26.2,26.29,38,38.66,,,,,
26.2,26.29,38,38.66,,,,,
26.2,26.29,38,38.66,,,,,
26.2,26.29,38,38.66,,,,,
26.2,26.29,38,38.66,,,,,
26.2,26.29,38,38.66,,,,,
26.2,26.29,38,38.66,,,,,
26.2,26.29,38,38.66,,,,,
26.2,26.29,38,38.66,,,,,
26.2,26.29,38,38.65,,,,,
26.2,26.29,38,38.65,,,,,
26.2,26.29,38,38.65,,,,,
26.2,26.29,38,38.65,,,,,
26.2,26.29,38,38.65,,,,,
26.2,26.29,38,38.65,,,,,
26.2,26.29,38,38.65,,,,,
26.2,26.29,38,38.65,,,,,
26.2,26.29,38,38.65,,,,,
26.2,26.29,38,38.64,,,,,
26.2,26.29,38,38.64,,,,,
26.2,26.29,38,38.64,,,,,
26.2,26.28,38,38.64,,,,,
26.2,26.28,38,38.64,,,,,
26.2,26.28,38,38.64,,,,,
26.2,26.28,38,38.64,,,,,
26.2,26.28,38,38.64,,,,,
26.2,26.28,38,38.63,,,,,
26.2,26.28,38,38.63,,,,,
26.2,26.28,38,38.63,,,,,
26.2,26.28,38,38.63,,,,,
26.2,26.28,38,38.63,,,,,
26.2,26.28,38,38.63,,,,,
26.2,26.28,38,38.63,,,,,
26.2,26.28,38,38.63,,,,,
26.2,26.28,38,38.63,,,,,
26.2,26.28,38,38.62,,,,,
26.2,26.28,38,38.62,,,,,
26.2,26.28,38,38.62,,,,,
26.2,26.28,38,38.62,,,,,
26.2,26.28,38,38.62,,,,,
26.2,26.28,38,38.62,,,,,
26.2,26.28,38,38.62,,,,,
26.2,26.28,38,38.62,,,,,
26.2,26.28,38,38.62,,,,,
26.2,26.28,38,38.61,,,,,
26.2,26.28,38,38.61,,,,,
26.2,26.28,38,38.61,,,,,
26.2,26.28,38,38.61,,,,,
26.2,26.28,38,38.61,,,,,
26.2,26.28,38,38.61,,,,,
26.2,26.28,38,38.61,,,,,
26.2,26.28,38,38.61,,,,,
26.2,26.28,38,38.61,,,,,
26.2,26.28,38,38.6,,,,,
26.2,26.28,38,38.6,,,,,
26.2,26.28,38,38.6,,,,,
26.2,26.28,38,38.6,,,,,
26.2,26.28,38,38.6,,,,,
26.2,26.28,38,38.6,,,,,
26.2,26.28,38,38.6,,,,,
26.2,26.28,38,38.6,,,,,
26.2,26.28,38,38.6,,,,,
26.2,26.28,38,38.59,,,,,
26.2,26.28,38,38.59,,,,,
26.2,26.28,38,38.59,,,,,
26.2,26.28,38,38.59,,,,,
26.2,26.28,38,38.59,,,,,
26.2,26.28,38,38.59,,,,,
26.3,26.28,38,38.59,,,,,
26.2,26.28,38,38.59,,,,,
26.3,26.28,38,38.59,,,,,
26.3,26.28,38,38.58,,,,,
26.3,26.28,38,38.58,,,,,
26.3,26.28,38,38.58,,,,,
26.3,26.28,38,38.58,,,,,
26.3,26.28,38,38.58,,,,,
26.4,26.28,38,38.58,,,,,
26.4,26.28,38,38.58,,,,,
26.4,26.28,38,38.58,,,,,
26.5,26.28,38,38.58,,,,,
26.5,26.28,38,38.57,,,,,
26.6,26.28,38,38.57,,,,,
26.6,26.28,38,38.57,,,,,
26.6,26.28,38,38.57,,,,,
26.6,26.28,38,38.57,,,,,
26.7,26.28,38,38.57,,,,,
26.7,26.28,38,38.57,,,,,
26.7,26.28,38,38.57,,,,,
26.7,26.28,38,38.57,,,,,
26.7,26.29,38,38.56,,,,,
26.7,26.29,38,38.56,,,,,
26.7,26.29,38,38.56,,,,,
26.7,26.29,38,38.56,,,,,
26.7,26.29,38,38.56,,,,,
26.7,26.29,38,38.56,,,,,
26.7,26.29,38,38.56,,,,,
26.7,26.29,38,38.56,,,,,
26.7,26.29,38,38.56,,,,,
26.7,26.29,38,38.55,,,,,
26.7,26.29,38,38.55,,,,,
26.7,26.29,38,38.55,,,,,
26.7,26.29,38,38.55,,,,,
26.7,26.29,38,38.55,,,,,
26.7,26.29,38,38.55,,,,,
26.7,26.29,38,38.55,,,,,
26.7,26.29,38,38.55,,,,,
26.7,26.29,38,38.55,,,,,
26.7,26.29,38,38.55,,,,,
26.7,26.29,38,38.54,,,,,
26.6,26.3,38,38.54,,,,,
26.5,26.3,38,38.54,,,,,
26.5,26.3,38,38.54,,,,,
26.4,26.3,38,38.54,,,,,
26.3,26.3,38,38.54,,,,,
26.3,26.3,38,38.54,,,,,
26.3,26.3,38,38.54,,,,,
26.2,26.3,38,38.54,,,,,
26.2,26.3,38,38.53,,,,,
26.2,26.3,38,38.53,,,,,
26.2,26.3,38,38.53,,,,,
26.2,26.3,38,38.53,,,,,
26.2,26.3,38,38.53,,,,,
26.2,26.3,38,38.53,,,,,
26.2,26.29,38,38.53,,,,,
26.2,26.29,38,38.53,,,,,
26.2,26.29,38,38.53,,,,,
26.2,26.29,38,38.53,,,,,
26.2,26.29,38,38.52,,,,,
26.2,26.29,38,38.52,,,,,
26.2,26.29,38,38.52,,,,,
26.2,26.29,38,38.52,,,,,
26.2,26.29,38,38.52,,,,,
26.2,26.29,38,38.52,,,,,
26.2,26.29,38,38.52,,,,,
26.2,26.29,38,38.52,,,,,
26.2,26.29,38,38.52,,,,,
26.2,26.29,38,38.51,,,,,
26.2,26.29,38,38.51,,,,,
26.2,26.29,38,38.51,,,,,
26.2,26.29,38,38.51,,,,,
26.2,26.29,38,38.51,,,,,
26.2,26.29,38,38.51,,,,,
26.2,26.29,38,38.51,,,,,
26.2,26.29,38,38.51,,,,,
26.2,26.29,38,38.51,,,,,
26.2,26.29,38,38.51,,,,,
26.2,26.29,38,38.5,,,,,
26.2,26.29,38,38.5,,,,,
26.2,26.29,38,38.5,,,,,
26.2,26.29,38,38.5,,,,,
26.2,26.29,38,38.5,,,,,
26.2,26.29,38,38.5,,,,,
26.2,26.29,38,38.5,,,,,
26.2,26.29,38,38.5,,,,,
26.2,26.29,38,38.5,,,,,
26.2,26.29,38,38.5,,,,,
26.2,26.29,38,38.49,,,,,
26.2,26.29,38,38.49,,,,,
26.2,26.29,38,38.49,,,,,
26.2,26.29,38,38.49,,,,,
26.2,26.29,38,38.49,,,,,
26.2,26.29,38,38.49,,,,,
26.2,26.29,38,38.49,,,,,
26.2,26.29,38,38.49,,,,,
26.2,26.29,38,38.49,,,,,
26.2,26.29,38,38.49,,,,,
26.2,26.29,38,38.48,,,,,
26.2,26.29,38,38.48,,,,,
26.2,26.29,38,38.48,,,,,
26.2,26.29,38,38.48,,,,,
26.2,26.29,38,38.48,,,,,
26.2,26.29,38,38.48,,,,,
26.2,26.29,38,38.48,,,,,
26.2,26.29,38,38.48,,,,,
26.2,26.29,38,38.48,,,,,
26.2,26.29,38,38.48,,,,,
26.3,26.29,38,38.47,,,,,
26.3,26.29,38,38.47,,,,,
26.3,26.29,38,38.47,,,,,
26.3,26.29,38,38.47,,,,,
26.4,26.29,38,38.47,,,,,
26.5,26.29,38,38.47,,,,,
26.5,26.29,38,38.47,,,,,
26.6,26.29,38,38.47,,,,,
26.6,26.29,38,38.47,,,,,
26.7,26.29,38,38.47,,,,,
26.7,26.29,38,38.47,,,,,
26.7,26.29,38,38.46,,,,,
26.7,26.29,38,38.46,,,,,
26.7,26.29,38,38.46,,,,,
26.7,26.29,38,38.46,,,,,
26.7,26.29,38,38.46,,,,,
26.7,26.29,38,38.46,,,,,
26.7,26.29,38,38.46,,,,,
26.7,26.3,38,38.46,,,,,
26.7,26.3,38,38.46,,,,,
26.7,26.3,38,38.46,,,,,
26.7,26.3,38,38.45,,,,,
26.7,26.3,38,38.45,,,,,
26.7,26.3,38,38.45,,,,,
26.7,26.3,38,38.45,,,,,
26.7,26.3,38,38.45,,,,,
26.7,26.3,38,38.45,,,,,
26.7,26.3,38,38.45,,,,,
26.7,26.3,38,38.45,,,,,
26.7,26.3,38,38.45,,,,,
26.7,26.3,38,38.45,,,,,
26.7,26.3,38,38.45,,,,,
26.7,26.3,38,38.44,,,,,
26.7,26.3,38,38.44,,,,,
26.7,26.3,38,38.44,,,,,
26.7,26.3,38,38.44,,,,,
26.7,26.3,38,38.44,,,,,
26.7,26.3,38,38.44,,,,,
26.7,26.3,38,38.44,,,,,
26.7,26.31,38,38.44,,,,,
26.7,26.31,38,38.44,,,,,
26.7,26.31,38,38.44,,,,,
26.7,26.31,38,38.44,,,,,
26.7,26.31,38,38.43,,,,,
26.7,26.31,38,38.43,,,,,
26.7,26.31,38,38.43,,,,,
26.7,26.31,38,38.43,,,,,
26.7,26.31,38,38.43,,,,,
26.7,26.31,38,38.43,,,,,
26.7,26.31,38,38.43,,,,,
26.7,26.31,38,38.43,,,,,
26.7,26.31,38,38.43,,,,,
26.7,26.31,38,38.43,,,,,
26.7,26.31,38,38.43,,,,,
26.7,26.31,38,38.43,,,,,
26.7,26.31,38,38.42,,,,,
26.7,26.31,38,38.42,,,,,
26.7,26.31,38,38.42,,,,,
26.7,26.31,38,38.42,,,,,
26.7,26.31,38,38.42,,,,,
26.7,26.32,38,38.42,,,,,
26.7,26.32,38,38.42,,,,,
26.7,26.32,38,38.42,,,,,
26.7,26.32,38,38.42,,,,,
26.7,26.32,38,38.42,,,,,
26.7,26.32,38,38.42,,,,,
26.7,26.32,38,38.41,,,,,
26.7,26.32,38,38.41,,,,,
26.7,26.32,38,38.41,,,,,
26.7,26.32,38,38.41,,,,,
26.7,26.32,38,38.41,,,,,
26.7,26.32,38,38.41,,,,,
26.7,26.32,38,38.41,,,,,
26.7,26.32,38,38.41,,,,,
26.7,26.32,38,38.41,,,,,
26.7,26.32,38,38.41,,,,,
26.7,26.32,38,38.41,,,,,
26.7,26.32,38,38.41,,,,,
26.7,26.32,38,38.4,,,,,
26.7,26.32,38,38.4,,,,,
26.7,26.32,38,38.4,,,,,
26.7,26.33,38,38.4,,,,,
26.7,26.33,38,38.4,,,,,
26.7,26.33,38,38.4,,,,,
26.7,26.33,38,38.4,,,,,
26.7,26.33,38,38.4,,,,,
26.7,26.33,38,38.4,,,,,
26.7,26.33,38,38.4,,,,,
26.7,26.33,38,38.4,,,,,
26.7,26.33,38,38.4,,,,,
26.7,26.33,38,38.39,,,,,
26.7,26.33,38,38.39,,,,,
26.7,26.33,38,38.39,,,,,
26.7,26.33,38,38.39,,,,,
26.7,26.33,38,38.39,,,,,
26.7,26.33,38,38.39,,,,,
26.7,26.33,38,38.39,,,,,
26.7,26.33,38,38.39,,,,,
26.7,26.33,38,38.39,,,,,
26.7,26.33,38,38.39,,,,,
26.7,26.33,38,38.39,,,,,
26.7,26.33,38,38.39,,,,,
26.7,26.33,38,38.39,,,,,
26.7,26.34,38,38.38,,,,,
26.7,26.34,38,38.38,,,,,
26.7,26.34,38,38.38,,,,,
26.7,26.34,38,38.38,,,,,
26.7,26.34,38,38.38,,,,,
26.7,26.34,38,38.38,,,,,
26.7,26.34,38,38.38,,,,,
26.7,26.34,38,38.38,,,,,
26.7,26.34,38,38.38,,,,,
26.7,26.34,38,38.38,,,,,
26.7,26.34,38,38.38,,,,,
26.7,26.34,38,38.38,,,,,
26.7,26.34,38,38.37,,,,,
26.7,26.34,37,38.37,,,,,
26.7,26.34,37,38.37,,,,,
26.7,26.34,37,38.37,,,,,
26.7,26.34,37,38.36,,,,,
26.7,26.34,37,38.36,,,,,
26.5,26.34,37,38.36,,,,,
26.4,26.34,37,38.36,,,,,
26.3,26.34,37,38.35,,,,,
26.3,26.34,37,38.35,,,,,
26.3,26.34,37,38.35,,,,,
26.2,26.34,37,38.34,,,,,
26.2,26.34,37,38.34,,,,,
26.2,26.34,37,38.34,,,,,
26.2,26.34,37,38.33,,,,,
26.2,26.34,37,38.33,,,,,
26.2,26.34,37,38.33,,,,,
26.2,26.34,37,38.33,,,,,
26.2,26.34,37,38.32,,,,,
26.2,26.34,37,38.32,,,,,
26.2,26.34,37,38.32,,,,,
26.2,26.34,37,38.31,,,,,
26.2,26.34,37,38.31,,,,,
26.2,26.34,37,38.31,,,,,
26.2,26.34,37,38.31,,,,,
26.2,26.34,37,38.3,,,,,
26.2,26.34,37,38.3,,,,,
26.2,26.34,37,38.3,,,,,
26.2,26.34,37,38.29,,,,,
26.2,26.34,37,38.29,,,,,
26.2,26.34,37,38.29,,,,,
26.2,26.34,37,38.28,,,,,
26.2,26.34,37,38.28,,,,,
26.2,26.34,37,38.28,,,,,
26.2,26.34,37,38.28,,,,,
26.2,26.34,37,38.27,,,,,
26.2,26.34,37,38.27,,,,,
26.2,26.34,37,38.27,,,,,
26.2,26.34,37,38.26,,,,,
26.2,26.34,37,38.26,,,,,
26.2,26.34,37,38.26,,,,,
26.2,26.34,37,38.25,,,,,
26.2,26.34,37,38.25,,,,,
26.2,26.34,37,38.25,,,,,
26.2,26.34,37,38.24,,,,,
26.2,26.34,37,38.24,,,,,
26.2,26.34,37,38.24,,,,,
26.2,26.34,37,38.24,,,,,
26.2,26.34,37,38.23,,,,,
26.2,26.34,37,38.23,,,,,
26.2,26.34,37,38.23,,,,,
26.2,26.34,37,38.22,,,,,
26.2,26.34,37,38.22,,,,,
26.2,26.34,37,38.22,,,,,
26.2,26.34,37,38.21,,,,,
26.2,26.34,37,38.21,,,,,
26.2,26.34,37,38.21,,,,,
26.2,26.33,37,38.2,,,,,
26.2,26.33,37,38.2,,,,,
26.2,26.33,37,38.2,,,,,
26.2,26.33,37,38.2,,,,,
26.2,26.33,37,38.19,,,,,
26.2,26.33,37,38.19,,,,,
26.2,26.33,37,38.19,,,,,
26.2,26.33,37,38.18,,,,,
26.2,26.33,37,38.18,,,,,
26.2,26.33,37,38.18,,,,,
26.2,26.33,37,38.17,,,,,
26.2,26.33,37,38.17,,,,,
26.2,26.33,37,38.17,,,,,
26.2,26.33,37,38.16,,,,,
26.2,26.33,37,38.16,,,,,
26.2,26.33,37,38.16,,,,,
26.2,26.33,37,38.15,,,,,
26.2,26.33,37,38.15,,,,,
26.2,26.33,37,38.15,,,,,
26.2,26.33,37,38.15,,,,,
26.2,26.33,37,38.14,,,,,
26.2,26.33,37,38.14,,,,,
26.2,26.33,37,38.14,,,,,
26.2,26.33,37,38.13,,,,,
26.2,26.33,37,38.13,,,,,
26.2,26.33,37,38.13,,,,,
26.2,26.33,37,38.12,,,,,
26.2,26.33,37,38.12,,,,,
26.2,26.33,37,38.12,,,,,
26.2,26.33,37,38.11,,,,,
26.2,26.33,37,38.11,,,,,
26.2,26.33,37,38.11,,,,,
26.2,26.33,37,38.1,,,,,
26.2,26.33,37,38.1,,,,,
26.2,26.33,37,38.1,,,,,
26.2,26.33,37,38.09,,,,,
26.2,26.33,37,38.09,,,,,
26.2,26.33,37,38.09,,,,,
26.2,26.33,37,38.09,,,,,
26.2,26.33,37,38.08,,,,,
26.2,26.33,37,38.08,,,,,
26.2,26.33,37,38.08,,,,,
26.2,26.33,37,38.07,,,,,
26.2,26.33,37,38.07,,,,,
26.2,26.33,37,38.07,,,,,
26.2,26.33,37,38.06,,,,,
26.2,26.33,37,38.06,,,,,
26.2,26.33,37,38.06,,,,,
26.2,26.33,37,38.05,,,,,
26.2,26.33,37,38.05,,,,,
26.2,26.33,37,38.05,,,,,
26.2,26.33,37,38.04,,,,,
26.2,26.33,37,38.04,,,,,
26.2,26.33,37,38.04,,,,,
26.2,26.33,37,38.04,,SD  filtered hum(3000-3515),SD  filtered hum(3000-3515),SD  filtered hum(3000-3515),SD  filtered hum(3000-3515)
26.2,26.33,37,38.03,,22.0436631,2.079480218,41.26399086,19.19907111
26.2,26.33,37,38.03,,,,,
26.2,26.33,37,38.03,,,,,
26.2,26.33,37,38.02,,,,,
26.2,26.33,37,38.02,,,,,
26.2,26.33,37,38.02,,,,,
26.2,26.33,37,38.01,,,,,
26.2,26.33,37,38.01,,,,,
26.2,26.33,37,38.01,,,,,
26.2,26.32,37,38,,,,,
26.2,26.32,37,38,,,,,
26.2,26.32,37,38,,,,,
26.2,26.32,37,37.99,,,,,
26.2,26.32,37,37.99,,,,,
26.2,26.32,37,37.99,,,,,
26.2,26.32,37,37.99,,,,,
26.2,26.32,37,37.98,,,,,
26.2,26.32,37,37.98,,,,,
26.2,26.32,37,37.98,,,,,
26.2,26.32,37,37.97,,,,,
26.2,26.32,37,37.97,,,,,
26.2,26.32,37,37.97,,,,,
26.2,26.32,37,37.96,,,,,
26.2,26.32,37,37.96,,,,,
26.2,26.32,37,37.96,,,,,
26.2,26.32,37,37.96,,,,,
26.2,26.32,37,37.95,,,,,
26.2,26.32,37,37.95,,,,,
26.2,26.32,37,37.95,,,,,
26.2,26.32,37,37.94,,,,,
26.2,26.32,37,37.94,,,,,
26.2,26.32,37,37.94,,,,,
26.2,26.32,37,37.93,,,,,
26.2,26.32,37,37.93,,,,,
26.2,26.32,37,37.93,,,,,
26.2,26.32,37,37.93,,,,,
26.2,26.32,37,37.92,,,,,
26.2,26.32,37,37.92,,,,,
26.2,26.32,37,37.92,,,,,
26.2,26.32,37,37.91,,,,,
26.2,26.32,37,37.91,,,,,
26.2,26.32,37,37.91,,,,,
26.2,26.32,37,37.9,,,,,
26.2,26.32,37,37.9,,,,,
26.2,26.32,37,37.9,,,,,
26.2,26.32,37,37.9,,,,,
26.2,26.32,37,37.89,,,,,
26.2,26.32,37,37.89,,,,,
26.2,26.32,37,37.89,,,,,
26.2,26.32,37,37.88,,,,,
26.2,26.32,37,37.88,,,,,
26.2,26.32,37,37.88,,,,,
26.2,26.32,37,37.88,,,,,
26.2,26.32,37,37.87,,,,,
26.2,26.32,37,37.87,,,,,
26.2,26.32,37,37.87,,,,,
26.2,26.32,37,37.86,,,,,
26.2,26.32,37,37.86,,,,,
26.2,26.32,37,37.86,,,,,
26.2,26.32,37,37.86,,,,,
26.2,26.32,37,37.85,,,,,
26.2,26.32,37,37.85,,,,,
26.2,26.32,37,37.85,,,,,
26.2,26.32,37,37.84,,,,,
26.2,26.32,37,37.84,,,,,
26.2,26.32,37,37.84,,,,,
26.2,26.32,37,37.84,,,,,
26.2,26.32,37,37.83,,,,,
26.2,26.32,37,37.83,,,,,
26,26.32,37,37.83,,,,,
25.8,26.32,37,37.83,,,,,
25.8,26.32,37,37.82,,,,,
25.8,26.31,37,37.82,,,,,
25.8,26.31,37,37.82,,,,,
25.8,26.31,37,37.81,,,,,
25.8,26.31,36,37.81,,,,,
25.8,26.31,36,37.8,,,,,
25.8,26.31,36,37.8,,,,,
25.8,26.31,37,37.79,,,,,
25.8,26.31,36,37.79,,,,,
25.8,26.31,36,37.78,,,,,
25.8,26.31,36,37.77,,,,,
25.8,26.31,36,37.77,,,,,
25.8,26.31,36,37.76,,,,,
25.8,26.31,36,37.76,,,,,
25.8,26.31,37,37.75,,,,,
25.8,26.31,37,37.75,,,,,
25.8,26.31,37,37.75,,,,,
25.8,26.3,37,37.75,,,,,
25.8,26.3,37,37.74,,,,,
25.8,26.3,37,37.74,,,,,
25.8,26.3,37,37.74,,,,,
25.8,26.3,37,37.74,,,,,
25.8,26.3,37,37.73,,,,,
25.8,26.3,37,37.73,,,,,
25.8,26.3,37,37.73,,,,,
25.8,26.3,37,37.73,,,,,
25.8,26.3,37,37.72,,,,,
25.8,26.3,37,37.72,,,,,
25.8,26.3,37,37.72,,,,,
25.8,26.3,37,37.72,,,,,
25.8,26.3,37,37.71,,,,,
25.8,26.3,36,37.71,,,,,
25.8,26.3,36,37.7,,,,,
25.8,26.3,36,37.69,,,,,
25.8,26.29,37,37.69,,,,,
25.8,26.29,37,37.69,,,,,
25.8,26.29,37,37.69,,,,,
25.8,26.29,37,37.68,,,,,
25.8,26.29,37,37.68,,,,,
25.8,26.29,36,37.68,,,,,
25.8,26.29,36,37.67,,,,,
25.8,26.29,36,37.66,,,,,
25.8,26.29,36,37.66,,,,,
25.8,26.29,37,37.66,,,,,
25.8,26.29,37,37.65,,,,,
25.8,26.29,37,37.65,,,,,
25.8,26.29,37,37.65,,,,,
25.8,26.29,37,37.65,,,,,
25.8,26.29,37,37.64,,,,,
25.8,26.29,37,37.64,,,,,
25.8,26.29,37,37.64,,,,,
25.8,26.28,37,37.64,,,,,
25.8,26.28,37,37.63,,,,,
25.8,26.28,37,37.63,,,,,
25.8,26.28,37,37.63,,,,,
25.8,26.28,37,37.63,,,,,
25.8,26.28,37,37.63,,,,,
25.8,26.28,37,37.62,,,,,
25.8,26.28,37,37.62,,,,,
25.8,26.28,37,37.62,,,,,
25.8,26.28,37,37.62,,,,,
25.8,26.28,37,37.61,,,,,
25.8,26.28,37,37.61,,,,,
25.8,26.28,37,37.61,,,,,
25.8,26.28,37,37.61,,,,,
25.8,26.28,37,37.61,,,,,
25.8,26.28,37,37.6,,,,,
25.8,26.28,37,37.6,,,,,
25.8,26.27,37,37.6,,,,,
25.8,26.27,37,37.6,,,,,
25.8,26.27,37,37.59,,,,,
25.8,26.27,37,37.59,,,,,
25.8,26.27,37,37.59,,,,,
25.8,26.27,37,37.59,,,,,
25.8,26.27,37,37.59,,,,,
25.8,26.27,37,37.58,,,,,
25.8,26.27,37,37.58,,,,,
25.8,26.27,36,37.58,,,,,
25.8,26.27,36,37.57,,,,,
25.8,26.27,36,37.56,,,,,
25.8,26.27,36,37.56,,,,,
25.8,26.27,36,37.55,,,,,
25.8,26.27,36,37.55,,,,,
25.8,26.27,36,37.54,,,,,
25.8,26.27,36,37.54,,,,,
25.8,26.26,36,37.53,,,,,
25.8,26.26,36,37.53,,,,,
25.8,26.26,36,37.52,,,,,
25.8,26.26,36,37.51,,,,,
25.8,26.26,36,37.51,,,,,
25.8,26.26,36,37.5,,,,,
25.8,26.26,36,37.5,,,,,
25.8,26.26,36,37.49,,,,,
25.8,26.26,36,37.49,,,,,
25.8,26.26,36,37.48,,,,,
25.8,26.26,36,37.47,,,,,
25.8,26.26,36,37.47,,,,,
25.8,26.26,36,37.46,,,,,
25.8,26.26,36,37.46,,,,,
25.8,26.26,36,37.45,,,,,
25.8,26.26,36,37.45,,,,,
25.8,26.26,36,37.44,,,,,
25.8,26.25,36,37.43,,,,,
25.8,26.25,36,37.43,,,,,
25.8,26.25,36,37.42,,,,,
25.8,26.25,36,37.42,,,,,
25.8,26.25,36,37.41,,,,,
25.8,26.25,36,37.41,,,,,
25.8,26.25,36,37.4,,,,,
25.8,26.25,36,37.4,,,,,
25.8,26.25,36,37.39,,,,,
25.8,26.25,36,37.38,,,,,
25.8,26.25,36,37.38,,,,,
25.8,26.25,36,37.37,,,,,
25.9,26.25,36,37.37,,,,,
26,26.25,36,37.36,,,,,
26,26.25,36,37.36,,,,,
26.2,26.25,36,37.35,,,,,
26.2,26.25,36,37.34,,,,,
26.2,26.25,36,37.34,,,,,
26.2,26.25,36,37.33,,,,,
26.2,26.25,36,37.33,,,,,
26.2,26.25,36,37.32,,,,,
26.2,26.25,36,37.32,,,,,
26.2,26.25,36,37.31,,,,,
26.2,26.25,36,37.31,,,,,
26.2,26.25,36,37.3,,,,,
26.2,26.25,36,37.3,,,,,
26.2,26.25,36,37.29,,,,,
26.2,26.25,36,37.28,,,,,
26.2,26.25,36,37.28,,,,,
26.2,26.25,36,37.27,,,,,
26.2,26.25,36,37.27,,,,,
26.2,26.25,36,37.26,,,,,
26.2,26.25,36,37.26,,,,,
26.2,26.25,36,37.25,,,,,
26.2,26.25,36,37.25,,,,,
26.2,26.25,36,37.24,,,,,
26.2,26.25,36,37.24,,,,,
26.2,26.25,36,37.23,,,,,
26.2,26.25,36,37.23,,,,,
